seq,t_offset_s,query_type,params,status,source,latency_ms,error
139,73.642590552,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,3.0874580006639007,
140,73.74794513300003,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,2.799945000333537,
141,74.01409060900005,Q5,{},200,cache,2.9023750003034365,
142,74.10499146599977,Q2,"{""team"": ""coquimbo""}",200,cache,3.365970999766432,
143,74.75233991999994,Q2,"{""team"": ""udechile""}",200,cache,8.961682000517612,
144,75.26013412799966,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,2.622627000164357,
145,75.36429130800025,Q2,"{""team"": ""udeconce""}",200,cache,13.21807699969213,
146,75.91996854399986,Q1,"{""team"": ""udechile""}",200,cache,10.979436000525311,
147,76.30391530599991,Q5,{},200,cache,11.45264499973564,
148,76.50817587900019,Q5,{},200,cache,11.30671800001437,
149,76.86647538099987,Q1,"{""team"": ""udechile""}",200,cache,10.915142000158085,
150,76.95604357600041,Q2,"{""team"": ""ucatolica""}",200,cache,11.930046000088623,
151,77.42491785899983,Q5,{},200,cache,11.397424999813666,
152,78.21967312200013,Q5,{},200,cache,12.095512000087183,
153,79.30351690499992,Q2,"{""team"": ""udechile""}",200,cache,14.005468000505061,
154,79.41652035900006,Q5,{},200,cache,10.997913999744924,
155,79.6033189130003,Q5,{},200,cache,11.010055999577162,
156,79.667979156,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,9.66813299964997,
157,79.87939766,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.666129000128421,
158,80.9557421569998,Q5,{},200,cache,11.094452000179444,
159,81.18869761699989,Q2,"{""team"": ""coquimbo""}",200,cache,13.012419999540725,
160,82.15459304999968,Q5,{},200,cache,11.265490999903705,
161,82.43179378100012,Q1,"{""team"": ""udechile""}",200,cache,10.63955200061173,
162,82.65231945300002,Q1,"{""team"": ""colocolo""}",200,cache,10.690353000427422,
163,82.94290170099976,Q2,"{""team"": ""colocolo""}",200,cache,12.873854000645224,
164,84.15986643500037,Q5,{},200,cache,11.077265000494663,
165,84.68910495900036,Q2,"{""team"": ""colocolo""}",200,cache,12.16651200047636,
